trait_id	file_path	trait_name	n
ukb-b-11409	/local-scratch/data/opengwas/igd/ukb-b-11409/ukb-b-11409.vcf.gz	Operative procedures - secondary OPCS: U08.1 Computed tomography of abdomen NEC	463010
ukb-b-11411	/local-scratch/data/opengwas/igd/ukb-b-11411/ukb-b-11411.vcf.gz	Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Blood clot in the leg (DVT)	462013
ukb-b-11412	/local-scratch/data/opengwas/igd/ukb-b-11412/ukb-b-11412.vcf.gz	Diagnoses - main ICD10: R04.0 Epistaxis	463010
ukb-b-11413	/local-scratch/data/opengwas/igd/ukb-b-11413/ukb-b-11413.vcf.gz	Pain type(s) experienced in last month: Stomach or abdominal pain	461857
ukb-b-11417	/local-scratch/data/opengwas/igd/ukb-b-11417/ukb-b-11417.vcf.gz	Operative procedures - main OPCS: V54.4 Injection around spinal facet of spine	463010
ukb-b-11427	/local-scratch/data/opengwas/igd/ukb-b-11427/ukb-b-11427.vcf.gz	Operative procedures - secondary OPCS: Z81.4 Shoulder joint	463010
ukb-b-11447	/local-scratch/data/opengwas/igd/ukb-b-11447/ukb-b-11447.vcf.gz	PCT responsible for patient data: ASHTON, LEIGH AND WIGAN PCT	463010
ukb-b-11452	/local-scratch/data/opengwas/igd/ukb-b-11452/ukb-b-11452.vcf.gz	6mm strong meridian (right)	84303
ukb-b-11459	/local-scratch/data/opengwas/igd/ukb-b-11459/ukb-b-11459.vcf.gz	PCT responsible for patient data: BIRMINGHAM EAST AND NORTH PCT	463010
ukb-b-11461	/local-scratch/data/opengwas/igd/ukb-b-11461/ukb-b-11461.vcf.gz	Medication for pain relief, constipation, heartburn: Laxatives (e.g. Dulcolax, Senokot)	457547
ukb-b-11463	/local-scratch/data/opengwas/igd/ukb-b-11463/ukb-b-11463.vcf.gz	Time since last menstrual period	50309
ukb-b-11465	/local-scratch/data/opengwas/igd/ukb-b-11465/ukb-b-11465.vcf.gz	Reason for glasses/contact lenses: For a 'squint' or 'turn' in an eye since childhood (called 'strabismus')	460536
ukb-b-1147	/local-scratch/data/opengwas/igd/ukb-b-1147/ukb-b-1147.vcf.gz	Diagnoses - secondary ICD10: D12.5 Sigmoid colon	463010
ukb-b-11480	/local-scratch/data/opengwas/igd/ukb-b-11480/ukb-b-11480.vcf.gz	Corneal hysteresis (right)	97653
ukb-b-11484	/local-scratch/data/opengwas/igd/ukb-b-11484/ukb-b-11484.vcf.gz	Diagnoses - secondary ICD10: Z51.1 Chemotherapy session for neoplasm	463010
ukb-b-11491	/local-scratch/data/opengwas/igd/ukb-b-11491/ukb-b-11491.vcf.gz	Added milk to rooibos tea	64949
ukb-b-11492	/local-scratch/data/opengwas/igd/ukb-b-11492/ukb-b-11492.vcf.gz	Treatment/medication code: salamol 100micrograms inhaler	462933
ukb-b-11495	/local-scratch/data/opengwas/igd/ukb-b-11495/ukb-b-11495.vcf.gz	Types of physical activity in last 4 weeks: Light DIY (eg: pruning, watering the lawn)	460376
ukb-b-11497	/local-scratch/data/opengwas/igd/ukb-b-11497/ukb-b-11497.vcf.gz	Operation code: tonsillectomy +/- adenoids	462933
ukb-b-1153	/local-scratch/data/opengwas/igd/ukb-b-1153/ukb-b-1153.vcf.gz	PCT where patients GP was registered: NORTH BIRMINGHAM PCT	463010
ukb-b-11531	/local-scratch/data/opengwas/igd/ukb-b-11531/ukb-b-11531.vcf.gz	Diagnoses - main ICD10: R32 Unspecified urinary incontinence	463010
ukb-b-11532	/local-scratch/data/opengwas/igd/ukb-b-11532/ukb-b-11532.vcf.gz	Average 16-hour sound level of noise pollution	456380
ukb-b-11535	/local-scratch/data/opengwas/igd/ukb-b-11535/ukb-b-11535.vcf.gz	Mineral and other dietary supplements: Glucosamine	461384
ukb-b-11542	/local-scratch/data/opengwas/igd/ukb-b-11542/ukb-b-11542.vcf.gz	Manic/hyper symptoms: I was more active than usual	31317
ukb-b-11550	/local-scratch/data/opengwas/igd/ukb-b-11550/ukb-b-11550.vcf.gz	Non-cancer illness code, self-reported: atrial fibrillation	462933
ukb-b-11553	/local-scratch/data/opengwas/igd/ukb-b-11553/ukb-b-11553.vcf.gz	Operative procedures - main OPCS: F09.5 Surgical removal of retained root of tooth	463010
ukb-b-11563	/local-scratch/data/opengwas/igd/ukb-b-11563/ukb-b-11563.vcf.gz	Satsuma intake	64949
ukb-b-11566	/local-scratch/data/opengwas/igd/ukb-b-11566/ukb-b-11566.vcf.gz	Treatment/medication code: calcichew d3 tablet	462933
ukb-b-11567	/local-scratch/data/opengwas/igd/ukb-b-11567/ukb-b-11567.vcf.gz	Operative procedures - main OPCS: D02.1 Excision of lesion of external ear	463010
ukb-b-11572	/local-scratch/data/opengwas/igd/ukb-b-11572/ukb-b-11572.vcf.gz	Diagnoses - main ICD10: N92.0 Excessive and frequent menstruation with regular cycle	463010
ukb-b-11578	/local-scratch/data/opengwas/igd/ukb-b-11578/ukb-b-11578.vcf.gz	Chest pain or discomfort walking normally	72395
ukb-b-11582	/local-scratch/data/opengwas/igd/ukb-b-11582/ukb-b-11582.vcf.gz	Diagnoses - main ICD10: K62.5 Haemorrhage of anus and rectum	463010
ukb-b-11588	/local-scratch/data/opengwas/igd/ukb-b-11588/ukb-b-11588.vcf.gz	Manic/hyper symptoms: I needed less sleep than usual	31317
ukb-b-11590	/local-scratch/data/opengwas/igd/ukb-b-11590/ukb-b-11590.vcf.gz	Vascular/heart problems diagnosed by doctor: Heart attack	461880
ukb-b-11598	/local-scratch/data/opengwas/igd/ukb-b-11598/ukb-b-11598.vcf.gz	Pulse wave reflection index	151546
ukb-b-1160	/local-scratch/data/opengwas/igd/ukb-b-1160/ukb-b-1160.vcf.gz	Chocolate-covered raisin intake	64949
ukb-b-11601	/local-scratch/data/opengwas/igd/ukb-b-11601/ukb-b-11601.vcf.gz	Diagnoses - main ICD10: N40 Hyperplasia of prostate	463010
ukb-b-11605	/local-scratch/data/opengwas/igd/ukb-b-11605/ukb-b-11605.vcf.gz	Medication for pain relief, constipation, heartburn: Omeprazole (e.g. Zanprol)	457547
ukb-b-11615	/local-scratch/data/opengwas/igd/ukb-b-11615/ukb-b-11615.vcf.gz	Qualifications: A levels/AS levels or equivalent	458079
ukb-b-11618	/local-scratch/data/opengwas/igd/ukb-b-11618/ukb-b-11618.vcf.gz	Operative procedures - secondary OPCS: Q55.3 Papanicolau smear NEC	463010
ukb-b-11632	/local-scratch/data/opengwas/igd/ukb-b-11632/ukb-b-11632.vcf.gz	Treatment/medication code: atenolol	462933
ukb-b-11639	/local-scratch/data/opengwas/igd/ukb-b-11639/ukb-b-11639.vcf.gz	Diagnoses - secondary ICD10: Z96.1 Presence of intraocular lens	463010
ukb-b-1164	/local-scratch/data/opengwas/igd/ukb-b-1164/ukb-b-1164.vcf.gz	Pineapple intake	64949
ukb-b-11650	/local-scratch/data/opengwas/igd/ukb-b-11650/ukb-b-11650.vcf.gz	Corneal hysteresis (left)	97465
ukb-b-1166	/local-scratch/data/opengwas/igd/ukb-b-1166/ukb-b-1166.vcf.gz	Treatment/medication code: dihydrocodeine	462933
ukb-b-11664	/local-scratch/data/opengwas/igd/ukb-b-11664/ukb-b-11664.vcf.gz	Diagnoses - secondary ICD10: R00.1 Bradycardia, unspecified	463010
ukb-b-11666	/local-scratch/data/opengwas/igd/ukb-b-11666/ukb-b-11666.vcf.gz	Operative procedures - main OPCS: Q07.4 Total abdominal hysterectomy NEC	463010
ukb-b-11670	/local-scratch/data/opengwas/igd/ukb-b-11670/ukb-b-11670.vcf.gz	Treatment/medication code: tramadol	462933
ukb-b-11675	/local-scratch/data/opengwas/igd/ukb-b-11675/ukb-b-11675.vcf.gz	Diagnoses - secondary ICD10: K66.0 Peritoneal adhesions	463010
ukb-b-11679	/local-scratch/data/opengwas/igd/ukb-b-11679/ukb-b-11679.vcf.gz	Type of special diet followed: Vegetarian	64949
ukb-b-11680	/local-scratch/data/opengwas/igd/ukb-b-11680/ukb-b-11680.vcf.gz	Diagnoses - main ICD10: T84.8 Other complications of internal orthopaedic prosthetic devices, implants and grafts	463010
ukb-b-11689	/local-scratch/data/opengwas/igd/ukb-b-11689/ukb-b-11689.vcf.gz	Treatment/medication code: salbutamol 100micrograms spacehaler	462933
ukb-b-11697	/local-scratch/data/opengwas/igd/ukb-b-11697/ukb-b-11697.vcf.gz	Intake of sugar added to cereal	64949
ukb-b-117	/local-scratch/data/opengwas/igd/ukb-b-117/ukb-b-117.vcf.gz	Chocolate bar intake	64944
ukb-b-11705	/local-scratch/data/opengwas/igd/ukb-b-11705/ukb-b-11705.vcf.gz	PCT where patients GP was registered: CRAVEN, HARROGATE AND RURAL DISTRICT PCT	463010
ukb-b-11709	/local-scratch/data/opengwas/igd/ukb-b-11709/ukb-b-11709.vcf.gz	Diagnoses - secondary ICD10: Z85.4 Personal history of malignant neoplasm of genital organs	463010
ukb-b-11725	/local-scratch/data/opengwas/igd/ukb-b-11725/ukb-b-11725.vcf.gz	Types of spreads/sauces consumed: Tomato-based sauce	64949
ukb-b-11736	/local-scratch/data/opengwas/igd/ukb-b-11736/ukb-b-11736.vcf.gz	Non-cancer illness code, self-reported: meniere's disease	462933
ukb-b-11740	/local-scratch/data/opengwas/igd/ukb-b-11740/ukb-b-11740.vcf.gz	Medication for cholesterol, blood pressure or diabetes: Cholesterol lowering medication	209638
ukb-b-11748	/local-scratch/data/opengwas/igd/ukb-b-11748/ukb-b-11748.vcf.gz	Diagnoses - main ICD10: I47.1 Supraventricular tachycardia	463010
ukb-b-11749	/local-scratch/data/opengwas/igd/ukb-b-11749/ukb-b-11749.vcf.gz	Destinations on discharge from hospital (recoded): Usual Place of residence	462837
ukb-b-11751	/local-scratch/data/opengwas/igd/ukb-b-11751/ukb-b-11751.vcf.gz	Non-cancer illness code, self-reported: peritonitis	462933
ukb-b-1176	/local-scratch/data/opengwas/igd/ukb-b-1176/ukb-b-1176.vcf.gz	Diagnoses - secondary ICD10: F10.0 Acute intoxication	463010
ukb-b-11765	/local-scratch/data/opengwas/igd/ukb-b-11765/ukb-b-11765.vcf.gz	Treatment speciality of consultant (recoded): Clinical oncology	444237
ukb-b-11768	/local-scratch/data/opengwas/igd/ukb-b-11768/ukb-b-11768.vcf.gz	Difference in mobile phone use compared to two years previously	382608
ukb-b-11771	/local-scratch/data/opengwas/igd/ukb-b-11771/ukb-b-11771.vcf.gz	Diagnoses - main ICD10: K08.3 Retained dental root	463010
ukb-b-11780	/local-scratch/data/opengwas/igd/ukb-b-11780/ukb-b-11780.vcf.gz	Operative procedures - secondary OPCS: Q18.9 Unspecified diagnostic endoscopic examination of uterus	463010
ukb-b-11800	/local-scratch/data/opengwas/igd/ukb-b-11800/ukb-b-11800.vcf.gz	PCT where patients GP was registered: CITY AND HACKNEY TEACHING PCT	463010
ukb-b-11842	/local-scratch/data/opengwas/igd/ukb-b-11842/ukb-b-11842.vcf.gz	Weight	461632
ukb-b-11856	/local-scratch/data/opengwas/igd/ukb-b-11856/ukb-b-11856.vcf.gz	Treatment speciality of consultant (recoded): Ophthalmology	445378
ukb-b-11862	/local-scratch/data/opengwas/igd/ukb-b-11862/ukb-b-11862.vcf.gz	Treatment/medication code: beconase 50micrograms nasal spray	462933
ukb-b-11866	/local-scratch/data/opengwas/igd/ukb-b-11866/ukb-b-11866.vcf.gz	6mm index of best keratometry results (right)	84303
ukb-b-11867	/local-scratch/data/opengwas/igd/ukb-b-11867/ukb-b-11867.vcf.gz	Treatment/medication code: tamsulosin	462933
ukb-b-11874	/local-scratch/data/opengwas/igd/ukb-b-11874/ukb-b-11874.vcf.gz	Diagnoses - secondary ICD10: M06.99 Rheumatoid arthritis, unspecified (Site unspecified)	463010
ukb-b-11878	/local-scratch/data/opengwas/igd/ukb-b-11878/ukb-b-11878.vcf.gz	Treatment/medication code: losartan	462933
ukb-b-11880	/local-scratch/data/opengwas/igd/ukb-b-11880/ukb-b-11880.vcf.gz	Beetroot intake	64949
ukb-b-11886	/local-scratch/data/opengwas/igd/ukb-b-11886/ukb-b-11886.vcf.gz	Treatment/medication code: calcium salts	462933
ukb-b-11895	/local-scratch/data/opengwas/igd/ukb-b-11895/ukb-b-11895.vcf.gz	Treatment/medication code: ramipril	462933
ukb-b-1190	/local-scratch/data/opengwas/igd/ukb-b-1190/ukb-b-1190.vcf.gz	Operative procedures - main OPCS: Q01.3 Excision of lesion of cervix uteri	463010
ukb-b-11906	/local-scratch/data/opengwas/igd/ukb-b-11906/ukb-b-11906.vcf.gz	PCT where patients GP was registered: EALING PCT	463010
ukb-b-11908	/local-scratch/data/opengwas/igd/ukb-b-11908/ukb-b-11908.vcf.gz	Diagnoses - main ICD10: L03.1 Cellulitis of other parts of limb	463010
ukb-b-11926	/local-scratch/data/opengwas/igd/ukb-b-11926/ukb-b-11926.vcf.gz	Average daytime sound level of noise pollution	456380
ukb-b-11943	/local-scratch/data/opengwas/igd/ukb-b-11943/ukb-b-11943.vcf.gz	Types of spread used on bread/crackers: Unknown margarine on bread/crackers	64949
ukb-b-11971	/local-scratch/data/opengwas/igd/ukb-b-11971/ukb-b-11971.vcf.gz	Pulse wave Arterial Stiffness index	151053
ukb-b-11972	/local-scratch/data/opengwas/igd/ukb-b-11972/ukb-b-11972.vcf.gz	Diagnoses - secondary ICD10: R53 Malaise and fatigue	463010
ukb-b-12014	/local-scratch/data/opengwas/igd/ukb-b-12014/ukb-b-12014.vcf.gz	Medication for cholesterol, blood pressure or diabetes: None of the above	209638
ukb-b-12018	/local-scratch/data/opengwas/igd/ukb-b-12018/ukb-b-12018.vcf.gz	Illnesses of mother: Chronic bronchitis/emphysema	423692
ukb-b-12019	/local-scratch/data/opengwas/igd/ukb-b-12019/ukb-b-12019.vcf.gz	Peak expiratory flow (PEF)	421986
ukb-b-12026	/local-scratch/data/opengwas/igd/ukb-b-12026/ukb-b-12026.vcf.gz	Ever had same-sex intercourse	418120
ukb-b-12036	/local-scratch/data/opengwas/igd/ukb-b-12036/ukb-b-12036.vcf.gz	Operative procedures - main OPCS: A61.1 Excision of lesion of peripheral nerve	463010
ukb-b-12039	/local-scratch/data/opengwas/igd/ukb-b-12039/ukb-b-12039.vcf.gz	Weight	454893
ukb-b-12040	/local-scratch/data/opengwas/igd/ukb-b-12040/ukb-b-12040.vcf.gz	Non-cancer illness code, self-reported: deep venous thrombosis (dvt)	462933
ukb-b-12043	/local-scratch/data/opengwas/igd/ukb-b-12043/ukb-b-12043.vcf.gz	Protein	64979
ukb-b-12047	/local-scratch/data/opengwas/igd/ukb-b-12047/ukb-b-12047.vcf.gz	Diagnoses - main ICD10: I20.0 Unstable angina	463010
ukb-b-12051	/local-scratch/data/opengwas/igd/ukb-b-12051/ukb-b-12051.vcf.gz	Grape intake	64949
ukb-b-12058	/local-scratch/data/opengwas/igd/ukb-b-12058/ukb-b-12058.vcf.gz	Diagnoses - secondary ICD10: W01.9 Unspecified place	463010
ukb-b-12060	/local-scratch/data/opengwas/igd/ukb-b-12060/ukb-b-12060.vcf.gz	PCT where patients GP was registered: NORTH HAMPSHIRE PCT	463010
ukb-b-12064	/local-scratch/data/opengwas/igd/ukb-b-12064/ukb-b-12064.vcf.gz	Non-cancer illness code, self-reported: depression	462933
ukb-b-12067	/local-scratch/data/opengwas/igd/ukb-b-12067/ukb-b-12067.vcf.gz	Sponge pudding intake	64942
ukb-b-12069	/local-scratch/data/opengwas/igd/ukb-b-12069/ukb-b-12069.vcf.gz	PCT where patients GP was registered: TAMESIDE AND GLOSSOP PCT	463010
ukb-b-12087	/local-scratch/data/opengwas/igd/ukb-b-12087/ukb-b-12087.vcf.gz	PCT where patients GP was registered: LEEDS WEST PCT	463010
ukb-b-12089	/local-scratch/data/opengwas/igd/ukb-b-12089/ukb-b-12089.vcf.gz	Treatment/medication code: mebeverine	462933
ukb-b-1209	/local-scratch/data/opengwas/igd/ukb-b-1209/ukb-b-1209.vcf.gz	Number of live births	250782
ukb-b-12095	/local-scratch/data/opengwas/igd/ukb-b-12095/ukb-b-12095.vcf.gz	Treatment/medication code: lisinopril	462933
ukb-b-12114	/local-scratch/data/opengwas/igd/ukb-b-12114/ukb-b-12114.vcf.gz	Operative procedures - secondary OPCS: Y82.3 Application of local anaesthetic NEC	463010
ukb-b-12115	/local-scratch/data/opengwas/igd/ukb-b-12115/ukb-b-12115.vcf.gz	Diagnoses - main ICD10: C50.4 Upper-outer quadrant of breast	463010
ukb-b-12122	/local-scratch/data/opengwas/igd/ukb-b-12122/ukb-b-12122.vcf.gz	PCT where patients GP was registered: CENTRAL AND EASTERN CHESHIRE PCT	463010
ukb-b-12141	/local-scratch/data/opengwas/igd/ukb-b-12141/ukb-b-12141.vcf.gz	Non-cancer illness code, self-reported: osteoporosis	462933
ukb-b-12148	/local-scratch/data/opengwas/igd/ukb-b-12148/ukb-b-12148.vcf.gz	Operative procedures - secondary OPCS: R32.4 Repair of minor obstetric laceration	463010
ukb-b-1215	/local-scratch/data/opengwas/igd/ukb-b-1215/ukb-b-1215.vcf.gz	PCT where patients GP was registered: EREWASH PCT	463010
ukb-b-12165	/local-scratch/data/opengwas/igd/ukb-b-12165/ukb-b-12165.vcf.gz	ECG, load	68240
ukb-b-12171	/local-scratch/data/opengwas/igd/ukb-b-12171/ukb-b-12171.vcf.gz	Treatment/medication code: ferrous sulphate	462933
ukb-b-12176	/local-scratch/data/opengwas/igd/ukb-b-12176/ukb-b-12176.vcf.gz	PCT where patients GP was registered: KNOWSLEY PCT	463010
ukb-b-12181	/local-scratch/data/opengwas/igd/ukb-b-12181/ukb-b-12181.vcf.gz	Pain type(s) experienced in last month: Headache	461857
ukb-b-12187	/local-scratch/data/opengwas/igd/ukb-b-12187/ukb-b-12187.vcf.gz	Diagnoses - main ICD10: T39.1 4-Aminophenol derivatives	463010
ukb-b-12191	/local-scratch/data/opengwas/igd/ukb-b-12191/ukb-b-12191.vcf.gz	Diagnoses - secondary ICD10: K29.5 Chronic gastritis, unspecified	463010
ukb-b-1220	/local-scratch/data/opengwas/igd/ukb-b-1220/ukb-b-1220.vcf.gz	Diagnoses - secondary ICD10: G55.1 Nerve root and plexus compressions in intervertebral disk disorders	463010
ukb-b-12202	/local-scratch/data/opengwas/igd/ukb-b-12202/ukb-b-12202.vcf.gz	Diagnoses - secondary ICD10: K25.9 Unspecified as acute or chronic, without haemorrhage or perforation	463010
ukb-b-12204	/local-scratch/data/opengwas/igd/ukb-b-12204/ukb-b-12204.vcf.gz	PCT where patients GP was registered: READING PCT	463010
ukb-b-12205	/local-scratch/data/opengwas/igd/ukb-b-12205/ukb-b-12205.vcf.gz	Chest pain felt during physical activity	69537
ukb-b-12209	/local-scratch/data/opengwas/igd/ukb-b-12209/ukb-b-12209.vcf.gz	Treatment/medication code: methotrexate	462933
ukb-b-12217	/local-scratch/data/opengwas/igd/ukb-b-12217/ukb-b-12217.vcf.gz	Unsalted nuts intake	64949
ukb-b-12227	/local-scratch/data/opengwas/igd/ukb-b-12227/ukb-b-12227.vcf.gz	Illnesses of siblings: Breast cancer	361809
ukb-b-12234	/local-scratch/data/opengwas/igd/ukb-b-12234/ukb-b-12234.vcf.gz	Operation code: cystectomy	462933
ukb-b-12236	/local-scratch/data/opengwas/igd/ukb-b-12236/ukb-b-12236.vcf.gz	Avocado intake	64946
ukb-b-12246	/local-scratch/data/opengwas/igd/ukb-b-12246/ukb-b-12246.vcf.gz	Operative procedures - secondary OPCS: G45.9 Unspecified diagnostic fibreoptic endoscopic examination of upper gastrointestinal tract	463010
ukb-b-12252	/local-scratch/data/opengwas/igd/ukb-b-12252/ukb-b-12252.vcf.gz	How are people in household related to participant: Grandchild	459600
ukb-b-1226	/local-scratch/data/opengwas/igd/ukb-b-1226/ukb-b-1226.vcf.gz	Lifetime number of same-sex sexual partners	12249
ukb-b-12265	/local-scratch/data/opengwas/igd/ukb-b-12265/ukb-b-12265.vcf.gz	Operative procedures - secondary OPCS: Q08.9 Unspecified vaginal excision of uterus	463010
ukb-b-12267	/local-scratch/data/opengwas/igd/ukb-b-12267/ukb-b-12267.vcf.gz	Diagnoses - main ICD10: I80.2 Phlebitis and thrombophlebitis of other deep vessels of lower extremities	463010
ukb-b-12276	/local-scratch/data/opengwas/igd/ukb-b-12276/ukb-b-12276.vcf.gz	Meat consumers	64949
ukb-b-1228	/local-scratch/data/opengwas/igd/ukb-b-1228/ukb-b-1228.vcf.gz	Diagnoses - secondary ICD10: I84.6 Residual haemorrhoidal skin tags	463010
ukb-b-12282	/local-scratch/data/opengwas/igd/ukb-b-12282/ukb-b-12282.vcf.gz	Diagnoses - secondary ICD10: N92.0 Excessive and frequent menstruation with regular cycle	463010
ukb-b-123	/local-scratch/data/opengwas/igd/ukb-b-123/ukb-b-123.vcf.gz	Diagnoses - main ICD10: N32.0 Bladder-neck obstruction	463010
ukb-b-12301	/local-scratch/data/opengwas/igd/ukb-b-12301/ukb-b-12301.vcf.gz	Treatment/medication code: salbutamol	462933
ukb-b-12304	/local-scratch/data/opengwas/igd/ukb-b-12304/ukb-b-12304.vcf.gz	Why stopped smoking: Doctor's advice	113988
ukb-b-12313	/local-scratch/data/opengwas/igd/ukb-b-12313/ukb-b-12313.vcf.gz	Operation code: incisional hernia repair	462933
ukb-b-12316	/local-scratch/data/opengwas/igd/ukb-b-12316/ukb-b-12316.vcf.gz	Diagnoses - main ICD10: K29.8 Duodenitis	463010
ukb-b-1233	/local-scratch/data/opengwas/igd/ukb-b-1233/ukb-b-1233.vcf.gz	Operative procedures - main OPCS: M53.8 Other specified vaginal operations to support outlet of female bladder	463010
ukb-b-12332	/local-scratch/data/opengwas/igd/ukb-b-12332/ukb-b-12332.vcf.gz	Methods of admission to hospital (recoded): Emergency admission: GP	462517
ukb-b-12339	/local-scratch/data/opengwas/igd/ukb-b-12339/ukb-b-12339.vcf.gz	Cancer code, self-reported: skin cancer	462933
ukb-b-1234	/local-scratch/data/opengwas/igd/ukb-b-1234/ukb-b-1234.vcf.gz	Doctor diagnosed chronic bronchitis	112583
ukb-b-12357	/local-scratch/data/opengwas/igd/ukb-b-12357/ukb-b-12357.vcf.gz	PCT responsible for patient data: BRADFORD AND AIREDALE TEACHING PCT	463010
ukb-b-12362	/local-scratch/data/opengwas/igd/ukb-b-12362/ukb-b-12362.vcf.gz	Operative procedures - secondary OPCS: U20.1 Transthoracic echocardiography	463010
ukb-b-12364	/local-scratch/data/opengwas/igd/ukb-b-12364/ukb-b-12364.vcf.gz	Diagnoses - main ICD10: M67.4 Ganglion	463010
ukb-b-12366	/local-scratch/data/opengwas/igd/ukb-b-12366/ukb-b-12366.vcf.gz	Types of spread used on bread/crackers: Normal fat olive spread on bread/crackers	64949
ukb-b-12379	/local-scratch/data/opengwas/igd/ukb-b-12379/ukb-b-12379.vcf.gz	Fat	64979
ukb-b-12381	/local-scratch/data/opengwas/igd/ukb-b-12381/ukb-b-12381.vcf.gz	PCT where patients GP was registered: ST HELENS PCT	463010
ukb-b-12383	/local-scratch/data/opengwas/igd/ukb-b-12383/ukb-b-12383.vcf.gz	PCT responsible for patient data: LAMBETH PCT	463010
